id,node_id,name,full_name,private,html_url,description,fork,url,created_at,updated_at,pushed_at,homepage,size,stargazers_count,watchers_count,language,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,forks_count,mirror_url,archived,disabled,open_issues_count,license,allow_forking,is_template,web_commit_signoff_required,topics,visibility,forks,open_issues,watchers,default_branch,owner.login,owner.id,owner.node_id,owner.type,owner.user_view_type,owner.site_admin,permissions.admin,permissions.maintain,permissions.push,permissions.triage,permissions.pull
135608562,MDEwOlJlcG9zaXRvcnkxMzU2MDg1NjI=,course-teal-strategy-instruction,LINCS/course-teal-strategy-instruction,False,https://github.com/LINCS/course-teal-strategy-instruction,This Moodle course is for Strategy Instruction. Strategies are tools in a learners' toolbox. You can use this approach to help your students practice and master instructional content.,False,https://api.github.com/repos/LINCS/course-teal-strategy-instruction,2018-05-31T16:22:38Z,2018-11-07T22:44:48Z,2018-11-07T22:44:44Z,,210137,0,0,,True,True,True,True,False,False,1,,False,False,0,,True,False,False,[],public,1,0,0,master,LINCS,34316924,MDEyOk9yZ2FuaXphdGlvbjM0MzE2OTI0,Organization,public,False,False,False,False,False,True
136973764,MDEwOlJlcG9zaXRvcnkxMzY5NzM3NjQ=,course-teal-effective-lesson-planning,LINCS/course-teal-effective-lesson-planning,False,https://github.com/LINCS/course-teal-effective-lesson-planning,"This Moodle course is for Effective Lesson Planning. Planning is critical in identifying appropriate action steps to help one effectively reach a goal. Lesson plans help instructors set learning objectives and they provide a road map by which instructors can organize content, materials, time, instructional strategies and assistance in the classroom. They also represent a way to communicate to learners what they will learn and how they will be assessed. In this course, you will learn some techniques to make the most of your planning time and maximize collaboration with your peers.",False,https://api.github.com/repos/LINCS/course-teal-effective-lesson-planning,2018-06-11T19:49:13Z,2020-07-14T12:19:29Z,2018-11-07T22:08:32Z,,190111,0,0,,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,master,LINCS,34316924,MDEyOk9yZ2FuaXphdGlvbjM0MzE2OTI0,Organization,public,False,False,False,False,False,True
136975498,MDEwOlJlcG9zaXRvcnkxMzY5NzU0OTg=,course-teal-differentiated-instruction,LINCS/course-teal-differentiated-instruction,False,https://github.com/LINCS/course-teal-differentiated-instruction,"This Moodle course is for Differentiated Instruction. Differentiated instruction is an approach that enables instructors to plan strategically to meet the needs of every learner. The approach encompasses the planning and delivery of instruction, classroom management techniques, and expectations of learners’ performance that take into consideration learners’ diversity and varied levels of readiness, interests, and learning profiles.",False,https://api.github.com/repos/LINCS/course-teal-differentiated-instruction,2018-06-11T20:07:29Z,2018-11-07T21:58:14Z,2018-11-07T21:58:08Z,,308743,0,0,,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,master,LINCS,34316924,MDEyOk9yZ2FuaXphdGlvbjM0MzE2OTI0,Organization,public,False,False,False,False,False,True
136978221,MDEwOlJlcG9zaXRvcnkxMzY5NzgyMjE=,course-teal-self-regulated-learning,LINCS/course-teal-self-regulated-learning,False,https://github.com/LINCS/course-teal-self-regulated-learning,"This Moodle course is for Self-Regulated Learning. Self-Regulated Learning (SRL) refers to one's ability to understand and control one's learning behaviors. For the learner to do this, he or she must set goals, select the strategies to achieve the goals, and monitor progress towards the goals. In monitoring his or her progress, the learner can determine if a particular learning strategy is not working and he/she can modify the approach to mastering a skill. All of these activities, which can be customized to any content area, can help refine learners' attention to and confidence in learning and reinforcing specific habits, strategies, and skills. You can expect to complete this course in approximately 6 hours as you explore strategies for encouraging students to self-regulate their learning and for applying those strategies to the adult education context. You are asked to complete at least one of the assignments.",False,https://api.github.com/repos/LINCS/course-teal-self-regulated-learning,2018-06-11T20:36:54Z,2022-11-23T12:27:03Z,2018-11-07T22:35:12Z,,190425,1,1,,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,1,master,LINCS,34316924,MDEyOk9yZ2FuaXphdGlvbjM0MzE2OTI0,Organization,public,False,False,False,False,False,True
136979449,MDEwOlJlcG9zaXRvcnkxMzY5Nzk0NDk=,course-teal-formative-assessment,LINCS/course-teal-formative-assessment,False,https://github.com/LINCS/course-teal-formative-assessment,"This Moodle course is for Formative Assessment. Formative assessment refers to both the formal and the informal processes that teachers and students use collaboratively to gather evidence of student learning for the purpose of improving the learning. Formative assessment occurs while the learning is taking place, as opposed to summative assessment that typically occurs at the end of a learning unit or course to determine what the student has learned. Formative assessment is a process, not a one-time event; it is assessment for learning, rather than assessment of learning, as with summative assessment. Come learn more about formative assessment!",False,https://api.github.com/repos/LINCS/course-teal-formative-assessment,2018-06-11T20:49:21Z,2018-12-03T17:32:11Z,2018-11-07T22:18:16Z,,190063,1,1,,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,1,master,LINCS,34316924,MDEyOk9yZ2FuaXphdGlvbjM0MzE2OTI0,Organization,public,False,False,False,False,False,True
136981013,MDEwOlJlcG9zaXRvcnkxMzY5ODEwMTM=,course-teal-universal-design-learning,LINCS/course-teal-universal-design-learning,False,https://github.com/LINCS/course-teal-universal-design-learning,This Moodle course is for Universal Design for Learning. This course provides an overview of the UDL concept and principles. You can expect to complete this course in 5 to 6 hours to learn more about the framework and guidelines of UDL and how to apply them to the adult education context. You are asked to complete at least one of the assignments.,False,https://api.github.com/repos/LINCS/course-teal-universal-design-learning,2018-06-11T21:06:18Z,2024-04-23T13:40:15Z,2018-11-07T22:58:15Z,,186886,0,0,,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,master,LINCS,34316924,MDEyOk9yZ2FuaXphdGlvbjM0MzE2OTI0,Organization,public,False,False,False,False,False,True
136983640,MDEwOlJlcG9zaXRvcnkxMzY5ODM2NDA=,course-teal-student-centered-learning,LINCS/course-teal-student-centered-learning,False,https://github.com/LINCS/course-teal-student-centered-learning,"This Moodle course is for Student-Centered Learning. Student-centered learning (SCL) is an instructional approach that focuses on the needs of students and allows students to influence the content, activities, materials, and pace of learning according to their interests and needs. Although it often is necessary for teachers to provide information to students through lecture and demonstration, sometimes teachers can over-emphasize the role of transmitter of information and not place enough attention on students’ specific learning needs. In student-centered instruction, the student is placed at the center of the teaching-learning dynamic, so that transmission of information is secondary to student's needs, abilities, interests, and learning preferences. In this way, the teacher in a student-centered classroom becomes a facilitator of learning rather than simply a transmitter of knowledge. Student-centered learning acknowledges student voice as central to the learning experience for every learner. This approach not only promotes active student involvement, but the student-teacher dialogue that is characteristic of SCL also can be a renewing experience for teacher learning. Research confirms the positive influences of SCL instructional approaches: properly implemented SCL can lead to increased student motivation to learn, greater retention of knowledge, deeper understanding, and increased persistence in educational programs.",False,https://api.github.com/repos/LINCS/course-teal-student-centered-learning,2018-06-11T21:36:59Z,2018-11-07T22:51:50Z,2018-11-07T22:51:46Z,,222444,0,0,,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,master,LINCS,34316924,MDEyOk9yZ2FuaXphdGlvbjM0MzE2OTI0,Organization,public,False,False,False,False,False,True
136984784,MDEwOlJlcG9zaXRvcnkxMzY5ODQ3ODQ=,course-teal-deeper-learning-questioning,LINCS/course-teal-deeper-learning-questioning,False,https://github.com/LINCS/course-teal-deeper-learning-questioning,"This Moodle course is for Deeper Learning Through Questioning. Questioning is a powerful teaching approach. When teachers ask higher-order questions and give students opportunities to think critically and to develop deep explanations, learning is enhanced. Equally important as teacher questions are student self-questions. Self-questioning can guide learning and help students to monitor their progress. This course focuses on both teacher questioning and student self-questioning.",False,https://api.github.com/repos/LINCS/course-teal-deeper-learning-questioning,2018-06-11T21:50:47Z,2018-11-07T21:45:08Z,2018-11-07T21:45:04Z,,227099,0,0,,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,master,LINCS,34316924,MDEyOk9yZ2FuaXphdGlvbjM0MzE2OTI0,Organization,public,False,False,False,False,False,True
170396659,MDEwOlJlcG9zaXRvcnkxNzAzOTY2NTk=,course-integrating-technology-adult-education-classroom,LINCS/course-integrating-technology-adult-education-classroom,False,https://github.com/LINCS/course-integrating-technology-adult-education-classroom,"This Moodle course is designed for instructors who are at the beginner/intermediate level of knowledge of technology tools and technology integration in the classroom. This course examines the why, how, and what questions for integrating technology in the adult education classroom.",False,https://api.github.com/repos/LINCS/course-integrating-technology-adult-education-classroom,2019-02-12T21:49:00Z,2019-02-13T20:36:58Z,2019-02-13T20:36:57Z,,20728,0,0,,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,master,LINCS,34316924,MDEyOk9yZ2FuaXphdGlvbjM0MzE2OTI0,Organization,public,False,False,False,False,False,True
170398873,MDEwOlJlcG9zaXRvcnkxNzAzOTg4NzM=,course-l2a-professionals-guide-educating-adults,LINCS/course-l2a-professionals-guide-educating-adults,False,https://github.com/LINCS/course-l2a-professionals-guide-educating-adults,"This Moodle course introduces teachers to the Learning to Achieve Professional Guide is useful resources for educators to better understand learning disabilities of adults. It was developed as a companion piece for the Learning to Achieve training. The Professional Guide explains the characteristics of adults with learning disabilities and provides intervention strategies for teaching these students. Because the intervention strategies in the guide are relevant to any individual with learning disabilities, practitioners can use the guide for a large spectrum of students.",False,https://api.github.com/repos/LINCS/course-l2a-professionals-guide-educating-adults,2019-02-12T22:07:55Z,2019-02-12T22:09:02Z,2019-02-12T22:08:53Z,,75279,0,0,,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,master,LINCS,34316924,MDEyOk9yZ2FuaXphdGlvbjM0MzE2OTI0,Organization,public,False,False,False,False,False,True
