id,node_id,name,full_name,private,html_url,description,fork,url,created_at,updated_at,pushed_at,homepage,size,stargazers_count,watchers_count,language,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,forks_count,mirror_url,archived,disabled,open_issues_count,license,allow_forking,is_template,web_commit_signoff_required,topics,visibility,forks,open_issues,watchers,default_branch,owner.login,owner.id,owner.node_id,owner.type,owner.user_view_type,owner.site_admin,permissions.admin,permissions.maintain,permissions.push,permissions.triage,permissions.pull,license.key,license.name,license.spdx_id,license.url,license.node_id
111474546,MDEwOlJlcG9zaXRvcnkxMTE0NzQ1NDY=,Cumulative-miRNA-repression-curve,Gu-Lab-RBL-NCI/Cumulative-miRNA-repression-curve,False,https://github.com/Gu-Lab-RBL-NCI/Cumulative-miRNA-repression-curve,,False,https://api.github.com/repos/Gu-Lab-RBL-NCI/Cumulative-miRNA-repression-curve,2017-11-20T23:34:50Z,2023-05-24T16:16:52Z,2018-01-09T23:22:51Z,,1465,1,1,R,True,True,True,True,False,False,1,,False,False,0,,True,False,False,[],public,1,0,1,master,Gu-Lab-RBL-NCI,33848906,MDEyOk9yZ2FuaXphdGlvbjMzODQ4OTA2,Organization,public,False,False,False,False,False,True,,,,,
116854887,MDEwOlJlcG9zaXRvcnkxMTY4NTQ4ODc=,QuagmiR,Gu-Lab-RBL-NCI/QuagmiR,False,https://github.com/Gu-Lab-RBL-NCI/QuagmiR,A python-based isomiR quantification and analysis pipeline that utilizes a number of recent and novel miRNA biological insights to produce useful analytics,True,https://api.github.com/repos/Gu-Lab-RBL-NCI/QuagmiR,2018-01-09T18:32:34Z,2022-01-20T19:21:55Z,2022-03-24T17:40:36Z,https://github.com/Gu-Lab-RBL-NCI/QuagmiR,6897,3,3,Python,True,True,True,True,False,False,5,,False,False,4,,True,False,False,"['isomirs', 'mirna']",public,5,4,3,master,Gu-Lab-RBL-NCI,33848906,MDEyOk9yZ2FuaXphdGlvbjMzODQ4OTA2,Organization,public,False,False,False,False,False,True,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz
116864131,MDEwOlJlcG9zaXRvcnkxMTY4NjQxMzE=,Lower-stem-secondary-structure,Gu-Lab-RBL-NCI/Lower-stem-secondary-structure,False,https://github.com/Gu-Lab-RBL-NCI/Lower-stem-secondary-structure,Scripts used for the analysis of the pri-miRNA lower stem structure,False,https://api.github.com/repos/Gu-Lab-RBL-NCI/Lower-stem-secondary-structure,2018-01-09T19:57:45Z,2018-01-09T21:53:59Z,2018-01-09T22:13:05Z,,600,0,0,R,True,True,True,True,False,False,2,,False,False,0,,True,False,False,"['mirna', 'pri-mirna', 'rna', 'structure']",public,2,0,0,master,Gu-Lab-RBL-NCI,33848906,MDEyOk9yZ2FuaXphdGlvbjMzODQ4OTA2,Organization,public,False,False,False,False,False,True,,,,,
136497816,MDEwOlJlcG9zaXRvcnkxMzY0OTc4MTY=,scripts-susanna,Gu-Lab-RBL-NCI/scripts-susanna,False,https://github.com/Gu-Lab-RBL-NCI/scripts-susanna,,False,https://api.github.com/repos/Gu-Lab-RBL-NCI/scripts-susanna,2018-06-07T15:35:13Z,2018-06-07T17:30:19Z,2018-06-07T17:30:18Z,,99,0,0,R,True,True,True,True,False,False,1,,False,False,0,,True,False,False,[],public,1,0,0,master,Gu-Lab-RBL-NCI,33848906,MDEyOk9yZ2FuaXphdGlvbjMzODQ4OTA2,Organization,public,False,False,False,False,False,True,,,,,
137079383,MDEwOlJlcG9zaXRvcnkxMzcwNzkzODM=,simulate-miRNA-reads,Gu-Lab-RBL-NCI/simulate-miRNA-reads,False,https://github.com/Gu-Lab-RBL-NCI/simulate-miRNA-reads,Simulate miRNA reads using mature and hairpin miRNA database (http://www.mirbase.org/) ,True,https://api.github.com/repos/Gu-Lab-RBL-NCI/simulate-miRNA-reads,2018-06-12T13:56:18Z,2018-10-05T13:41:16Z,2018-10-05T13:41:11Z,,23934,0,0,Jupyter Notebook,False,True,True,True,False,False,2,,False,False,0,,True,False,False,[],public,2,0,0,master,Gu-Lab-RBL-NCI,33848906,MDEyOk9yZ2FuaXphdGlvbjMzODQ4OTA2,Organization,public,False,False,False,False,False,True,gpl-3.0,GNU General Public License v3.0,GPL-3.0,https://api.github.com/licenses/gpl-3.0,MDc6TGljZW5zZTk=
152273308,MDEwOlJlcG9zaXRvcnkxNTIyNzMzMDg=,TUMR,Gu-Lab-RBL-NCI/TUMR,False,https://github.com/Gu-Lab-RBL-NCI/TUMR,,False,https://api.github.com/repos/Gu-Lab-RBL-NCI/TUMR,2018-10-09T15:13:30Z,2018-10-19T14:22:14Z,2018-10-19T14:22:13Z,,43,0,0,R,True,True,True,True,False,False,1,,False,False,0,,True,False,False,[],public,1,0,0,master,Gu-Lab-RBL-NCI,33848906,MDEyOk9yZ2FuaXphdGlvbjMzODQ4OTA2,Organization,public,False,False,False,False,False,True,,,,,
157028006,MDEwOlJlcG9zaXRvcnkxNTcwMjgwMDY=,Meta-analysis-Drosha-CLIP-AGO-CLEAR-CLIP,Gu-Lab-RBL-NCI/Meta-analysis-Drosha-CLIP-AGO-CLEAR-CLIP,False,https://github.com/Gu-Lab-RBL-NCI/Meta-analysis-Drosha-CLIP-AGO-CLEAR-CLIP,,False,https://api.github.com/repos/Gu-Lab-RBL-NCI/Meta-analysis-Drosha-CLIP-AGO-CLEAR-CLIP,2018-11-10T22:42:23Z,2018-11-10T22:47:24Z,2018-11-10T22:47:22Z,,5,0,0,R,True,True,True,True,False,False,1,,False,False,0,,True,False,False,[],public,1,0,0,master,Gu-Lab-RBL-NCI,33848906,MDEyOk9yZ2FuaXphdGlvbjMzODQ4OTA2,Organization,public,False,False,False,False,False,True,,,,,
171928780,MDEwOlJlcG9zaXRvcnkxNzE5Mjg3ODA=,TUMR_CLASH,Gu-Lab-RBL-NCI/TUMR_CLASH,False,https://github.com/Gu-Lab-RBL-NCI/TUMR_CLASH,,False,https://api.github.com/repos/Gu-Lab-RBL-NCI/TUMR_CLASH,2019-02-21T19:06:54Z,2019-02-21T19:10:38Z,2019-02-21T19:10:36Z,,1315,0,0,R,True,True,True,True,False,False,1,,False,False,0,,True,False,False,[],public,1,0,0,master,Gu-Lab-RBL-NCI,33848906,MDEyOk9yZ2FuaXphdGlvbjMzODQ4OTA2,Organization,public,False,False,False,False,False,True,,,,,
218091791,MDEwOlJlcG9zaXRvcnkyMTgwOTE3OTE=,oligo-tail-miRNA,Gu-Lab-RBL-NCI/oligo-tail-miRNA,False,https://github.com/Gu-Lab-RBL-NCI/oligo-tail-miRNA,,False,https://api.github.com/repos/Gu-Lab-RBL-NCI/oligo-tail-miRNA,2019-10-28T16:14:12Z,2020-01-07T16:24:13Z,2020-01-07T16:24:11Z,,1440,0,0,R,True,True,True,True,False,False,2,,False,False,0,,True,False,False,[],public,2,0,0,master,Gu-Lab-RBL-NCI,33848906,MDEyOk9yZ2FuaXphdGlvbjMzODQ4OTA2,Organization,public,False,False,False,False,False,True,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz
279945112,MDEwOlJlcG9zaXRvcnkyNzk5NDUxMTI=,TIE-database,Gu-Lab-RBL-NCI/TIE-database,False,https://github.com/Gu-Lab-RBL-NCI/TIE-database,,False,https://api.github.com/repos/Gu-Lab-RBL-NCI/TIE-database,2020-07-15T18:22:01Z,2021-04-14T17:11:57Z,2021-02-19T20:41:22Z,,3569,2,2,,True,True,True,True,False,False,1,,False,False,0,,True,False,False,[],public,1,0,2,master,Gu-Lab-RBL-NCI,33848906,MDEyOk9yZ2FuaXphdGlvbjMzODQ4OTA2,Organization,public,False,False,False,False,False,True,,,,,
