id,node_id,name,full_name,private,html_url,description,fork,url,created_at,updated_at,pushed_at,homepage,size,stargazers_count,watchers_count,language,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,forks_count,mirror_url,archived,disabled,open_issues_count,license,allow_forking,is_template,web_commit_signoff_required,topics,visibility,forks,open_issues,watchers,default_branch,owner.login,owner.id,owner.node_id,owner.type,owner.user_view_type,owner.site_admin,permissions.admin,permissions.maintain,permissions.push,permissions.triage,permissions.pull
312587799,MDEwOlJlcG9zaXRvcnkzMTI1ODc3OTk=,respiration,WHONDRS-Hub/respiration,False,https://github.com/WHONDRS-Hub/respiration,,False,https://api.github.com/repos/WHONDRS-Hub/respiration,2020-11-13T13:47:43Z,2021-09-22T21:13:00Z,2021-09-22T21:12:57Z,,33,0,0,R,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,main,WHONDRS-Hub,74414904,MDEyOk9yZ2FuaXphdGlvbjc0NDE0OTA0,Organization,public,False,False,False,False,False,True
333257196,MDEwOlJlcG9zaXRvcnkzMzMyNTcxOTY=,Hydrograph,WHONDRS-Hub/Hydrograph,False,https://github.com/WHONDRS-Hub/Hydrograph,Scripts for hydrograph acquisition and creation for WHONDRS S19S campaign ,False,https://api.github.com/repos/WHONDRS-Hub/Hydrograph,2021-01-27T00:35:14Z,2021-02-03T04:52:25Z,2021-02-03T04:52:22Z,,3060,0,0,R,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,main,WHONDRS-Hub,74414904,MDEyOk9yZ2FuaXphdGlvbjc0NDE0OTA0,Organization,public,False,False,False,False,False,True
335125093,MDEwOlJlcG9zaXRvcnkzMzUxMjUwOTM=,ECA_Biotic_Abiotic,WHONDRS-Hub/ECA_Biotic_Abiotic,False,https://github.com/WHONDRS-Hub/ECA_Biotic_Abiotic,,False,https://api.github.com/repos/WHONDRS-Hub/ECA_Biotic_Abiotic,2021-02-02T00:42:49Z,2021-11-13T01:38:57Z,2021-11-13T01:38:55Z,,9225,1,1,R,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,1,main,WHONDRS-Hub,74414904,MDEyOk9yZ2FuaXphdGlvbjc0NDE0OTA0,Organization,public,False,False,False,False,False,True
362955665,MDEwOlJlcG9zaXRvcnkzNjI5NTU2NjU=,Core-Satellite-Crowdsourced-Manuscript,WHONDRS-Hub/Core-Satellite-Crowdsourced-Manuscript,False,https://github.com/WHONDRS-Hub/Core-Satellite-Crowdsourced-Manuscript,Data and analyses for the core-satellite crowdsourced manuscript (whondrs-crowdsourced.weebly.com).,False,https://api.github.com/repos/WHONDRS-Hub/Core-Satellite-Crowdsourced-Manuscript,2021-04-29T21:49:28Z,2023-03-24T18:43:37Z,2021-08-03T23:55:49Z,,22725,6,6,,True,True,True,True,False,False,1,,False,False,0,,True,False,False,[],public,1,0,6,main,WHONDRS-Hub,74414904,MDEyOk9yZ2FuaXphdGlvbjc0NDE0OTA0,Organization,public,False,False,False,False,False,True
375471957,MDEwOlJlcG9zaXRvcnkzNzU0NzE5NTc=,ECA_2020_Sed,WHONDRS-Hub/ECA_2020_Sed,False,https://github.com/WHONDRS-Hub/ECA_2020_Sed,,False,https://api.github.com/repos/WHONDRS-Hub/ECA_2020_Sed,2021-06-09T19:46:03Z,2024-07-30T17:24:33Z,2024-07-30T17:24:30Z,,30070,2,2,R,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,2,main,WHONDRS-Hub,74414904,MDEyOk9yZ2FuaXphdGlvbjc0NDE0OTA0,Organization,public,False,False,False,False,False,True
404803418,MDEwOlJlcG9zaXRvcnk0MDQ4MDM0MTg=,Respiration_and_OM_Richness,WHONDRS-Hub/Respiration_and_OM_Richness,False,https://github.com/WHONDRS-Hub/Respiration_and_OM_Richness,,False,https://api.github.com/repos/WHONDRS-Hub/Respiration_and_OM_Richness,2021-09-09T16:59:33Z,2023-02-27T17:37:52Z,2023-07-07T17:26:05Z,,104,0,0,R,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,main,WHONDRS-Hub,74414904,MDEyOk9yZ2FuaXphdGlvbjc0NDE0OTA0,Organization,public,False,False,False,False,False,True
414768679,R_kgDOGLjeJw,ECA_2020_iButtons,WHONDRS-Hub/ECA_2020_iButtons,False,https://github.com/WHONDRS-Hub/ECA_2020_iButtons,,False,https://api.github.com/repos/WHONDRS-Hub/ECA_2020_iButtons,2021-10-07T21:56:33Z,2021-10-14T20:24:07Z,2021-10-10T19:44:03Z,,3,0,0,R,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,main,WHONDRS-Hub,74414904,MDEyOk9yZ2FuaXphdGlvbjc0NDE0OTA0,Organization,public,False,False,False,False,False,True
471437357,R_kgDOHBmQLQ,SPS2,WHONDRS-Hub/SPS2,False,https://github.com/WHONDRS-Hub/SPS2,,False,https://api.github.com/repos/WHONDRS-Hub/SPS2,2022-03-18T16:19:24Z,2022-03-18T16:38:37Z,2022-03-25T22:31:07Z,,4312,0,0,R,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,main,WHONDRS-Hub,74414904,MDEyOk9yZ2FuaXphdGlvbjc0NDE0OTA0,Organization,public,False,False,False,False,False,True
485976483,R_kgDOHPdpow,XRF_FTICR,WHONDRS-Hub/XRF_FTICR,False,https://github.com/WHONDRS-Hub/XRF_FTICR,,False,https://api.github.com/repos/WHONDRS-Hub/XRF_FTICR,2022-04-26T23:16:02Z,2022-04-26T23:16:02Z,2022-04-26T23:16:02Z,,0,0,0,,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,main,WHONDRS-Hub,74414904,MDEyOk9yZ2FuaXphdGlvbjc0NDE0OTA0,Organization,public,False,False,False,False,False,True
500565866,R_kgDOHdYHag,S19S_XRF_FTICR,WHONDRS-Hub/S19S_XRF_FTICR,False,https://github.com/WHONDRS-Hub/S19S_XRF_FTICR,,False,https://api.github.com/repos/WHONDRS-Hub/S19S_XRF_FTICR,2022-06-06T19:24:15Z,2022-06-06T19:24:15Z,2022-06-06T19:29:10Z,,0,0,0,,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,main,WHONDRS-Hub,74414904,MDEyOk9yZ2FuaXphdGlvbjc0NDE0OTA0,Organization,public,False,False,False,False,False,True
