id,node_id,name,full_name,private,html_url,description,fork,url,created_at,updated_at,pushed_at,homepage,size,stargazers_count,watchers_count,language,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,forks_count,mirror_url,archived,disabled,open_issues_count,allow_forking,is_template,web_commit_signoff_required,topics,visibility,forks,open_issues,watchers,default_branch,owner.login,owner.id,owner.node_id,owner.type,owner.user_view_type,owner.site_admin,license.key,license.name,license.spdx_id,license.url,license.node_id,permissions.admin,permissions.maintain,permissions.push,permissions.triage,permissions.pull
385760642,MDEwOlJlcG9zaXRvcnkzODU3NjA2NDI=,bl831-web,bl831/bl831-web,False,https://github.com/bl831/bl831-web,webpage for bl831,False,https://api.github.com/repos/bl831/bl831-web,2021-07-13T23:35:33Z,2021-11-05T19:36:39Z,2023-09-21T21:43:32Z,,3030,0,0,HTML,True,True,True,True,True,False,1,,False,False,0,True,False,False,[],public,1,0,0,main,bl831,87398960,MDEyOk9yZ2FuaXphdGlvbjg3Mzk4OTYw,Organization,public,False,gpl-3.0,GNU General Public License v3.0,GPL-3.0,https://api.github.com/licenses/gpl-3.0,MDc6TGljZW5zZTk=,False,False,False,False,True
419880165,R_kgDOGQbc5Q,map_touchup,bl831/map_touchup,False,https://github.com/bl831/map_touchup,Add back difference density to improve bulk solvent.,False,https://api.github.com/repos/bl831/map_touchup,2021-10-21T21:21:18Z,2021-10-21T21:59:45Z,2021-10-21T21:59:42Z,,10,0,0,Shell,True,True,True,True,False,False,0,,False,False,0,True,False,False,[],public,0,0,0,main,bl831,87398960,MDEyOk9yZ2FuaXphdGlvbjg3Mzk4OTYw,Organization,public,False,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz,False,False,False,False,True
503142259,R_kgDOHf1Xcw,map_bender,bl831/map_bender,False,https://github.com/bl831/map_bender,A program to discover and correct rubber-like motions in protein crystals,False,https://api.github.com/repos/bl831/map_bender,2022-06-13T23:14:05Z,2022-06-15T19:04:53Z,2024-10-02T21:57:00Z,,43,0,0,Shell,True,True,True,True,False,False,1,,False,False,1,True,False,False,[],public,1,1,0,main,bl831,87398960,MDEyOk9yZ2FuaXphdGlvbjg3Mzk4OTYw,Organization,public,False,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz,False,False,False,False,True
503891742,R_kgDOHgjHHg,watershed,bl831/watershed,False,https://github.com/bl831/watershed,shed modeled waters from a crystal structure that only make things worse,False,https://api.github.com/repos/bl831/watershed,2022-06-15T19:09:45Z,2022-06-15T19:20:51Z,2022-06-15T19:20:49Z,,6,0,0,Shell,True,True,True,True,False,False,0,,False,False,0,True,False,False,[],public,0,0,0,main,bl831,87398960,MDEyOk9yZ2FuaXphdGlvbjg3Mzk4OTYw,Organization,public,False,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz,False,False,False,False,True
503908248,R_kgDOHgkHmA,fuzzymask,bl831/fuzzymask,False,https://github.com/bl831/fuzzymask,fuzzy-logic like bulk solvent mask generator,False,https://api.github.com/repos/bl831/fuzzymask,2022-06-15T20:11:03Z,2022-06-15T21:18:45Z,2023-05-04T15:10:18Z,,24,0,0,Shell,True,True,True,True,False,False,0,,False,False,0,True,False,False,[],public,0,0,0,main,bl831,87398960,MDEyOk9yZ2FuaXphdGlvbjg3Mzk4OTYw,Organization,public,False,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz,False,False,False,False,True
503929816,R_kgDOHglb2A,archiving,bl831/archiving,False,https://github.com/bl831/archiving,tools for organizing and backing up x-ray diffraction data,False,https://api.github.com/repos/bl831/archiving,2022-06-15T21:39:22Z,2022-06-15T22:03:02Z,2022-06-15T22:03:00Z,,9,0,0,Shell,True,True,True,True,False,False,0,,False,False,0,True,False,False,[],public,0,0,0,main,bl831,87398960,MDEyOk9yZ2FuaXphdGlvbjg3Mzk4OTYw,Organization,public,False,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz,False,False,False,False,True
503930124,R_kgDOHgldDA,benchmarks,bl831/benchmarks,False,https://github.com/bl831/benchmarks,"standardized ""reverse benchmarking"" tools to test which computer hardware is best to run crystallography software",False,https://api.github.com/repos/bl831/benchmarks,2022-06-15T21:40:45Z,2022-06-18T20:41:18Z,2022-06-18T20:41:15Z,,11104,0,0,HTML,True,True,True,True,False,False,0,,False,False,0,True,False,False,[],public,0,0,0,main,bl831,87398960,MDEyOk9yZ2FuaXphdGlvbjg3Mzk4OTYw,Organization,public,False,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz,False,False,False,False,True
503930587,R_kgDOHgle2w,smooth_pdbs,bl831/smooth_pdbs,False,https://github.com/bl831/smooth_pdbs,"Poor man's joint refinement: make a series of PDB-format protein structure files more self-consistent by requiring the xyz, occupancy, and B factors vary smoothly between them.",False,https://api.github.com/repos/bl831/smooth_pdbs,2022-06-15T21:42:46Z,2022-06-15T21:42:46Z,2022-06-15T21:42:46Z,,1,0,0,,True,True,True,True,False,False,0,,False,False,0,True,False,False,[],public,0,0,0,main,bl831,87398960,MDEyOk9yZ2FuaXphdGlvbjg3Mzk4OTYw,Organization,public,False,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz,False,False,False,False,True
503930909,R_kgDOHglgHQ,converge_refmac,bl831/converge_refmac,False,https://github.com/bl831/converge_refmac,"wrapper script for easy command-line refmac refinement with extensible options. By default, refinement is repeated until atoms stop moving.",False,https://api.github.com/repos/bl831/converge_refmac,2022-06-15T21:44:28Z,2022-06-15T22:20:19Z,2022-06-15T22:20:16Z,,22,0,0,Shell,True,True,True,True,False,False,0,,False,False,0,True,False,False,[],public,0,0,0,main,bl831,87398960,MDEyOk9yZ2FuaXphdGlvbjg3Mzk4OTYw,Organization,public,False,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz,False,False,False,False,True
503933458,R_kgDOHglqEg,nanoBragg,bl831/nanoBragg,False,https://github.com/bl831/nanoBragg,diffraction image simulator from nanocrystals based on first-principles and absolute-scale scattering physics,False,https://api.github.com/repos/bl831/nanoBragg,2022-06-15T21:56:28Z,2022-06-15T22:33:01Z,2023-12-05T19:15:46Z,,582,0,0,C,True,True,True,True,False,False,0,,False,False,0,True,False,False,[],public,0,0,0,main,bl831,87398960,MDEyOk9yZ2FuaXphdGlvbjg3Mzk4OTYw,Organization,public,False,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz,False,False,False,False,True
503933750,R_kgDOHglrNg,nearBragg,bl831/nearBragg,False,https://github.com/bl831/nearBragg,diffraction image simulator for near- and far-field scattering from arbitrary electron locations in space,False,https://api.github.com/repos/bl831/nearBragg,2022-06-15T21:57:45Z,2022-06-16T22:00:25Z,2022-06-17T17:38:55Z,,17186,0,0,C,True,True,True,True,False,False,0,,False,False,0,True,False,False,[],public,0,0,0,main,bl831,87398960,MDEyOk9yZ2FuaXphdGlvbjg3Mzk4OTYw,Organization,public,False,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz,False,False,False,False,True
503934085,R_kgDOHglshQ,bin_stuff,bl831/bin_stuff,False,https://github.com/bl831/bin_stuff,command-line programs for performing mathematical operations on flat binary data files,False,https://api.github.com/repos/bl831/bin_stuff,2022-06-15T21:59:15Z,2022-06-15T22:57:00Z,2022-06-17T17:47:16Z,,8661,0,0,C,True,True,True,True,False,False,0,,False,False,3,True,False,False,[],public,0,3,0,main,bl831,87398960,MDEyOk9yZ2FuaXphdGlvbjg3Mzk4OTYw,Organization,public,False,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz,False,False,False,False,True
