id,node_id,name,full_name,private,html_url,description,fork,url,created_at,updated_at,pushed_at,homepage,size,stargazers_count,watchers_count,language,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,forks_count,mirror_url,archived,disabled,open_issues_count,license,allow_forking,is_template,web_commit_signoff_required,topics,visibility,forks,open_issues,watchers,default_branch,owner.login,owner.id,owner.node_id,owner.type,owner.user_view_type,owner.site_admin,permissions.admin,permissions.maintain,permissions.push,permissions.triage,permissions.pull,license.key,license.name,license.spdx_id,license.url,license.node_id
418571941,R_kgDOGPLmpQ,SARS-CoV-2_analysis,GhedinSGS/SARS-CoV-2_analysis,False,https://github.com/GhedinSGS/SARS-CoV-2_analysis,Library Prep and Analysis files,False,https://api.github.com/repos/GhedinSGS/SARS-CoV-2_analysis,2021-10-18T15:58:43Z,2024-06-26T15:25:50Z,2024-06-26T16:04:56Z,,788,0,0,Python,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,main,GhedinSGS,86840062,MDEyOk9yZ2FuaXphdGlvbjg2ODQwMDYy,Organization,public,False,False,False,False,False,True,,,,,
457485676,R_kgDOG0StbA,HMH-SARS-CoV2-minorvariants,GhedinSGS/HMH-SARS-CoV2-minorvariants,False,https://github.com/GhedinSGS/HMH-SARS-CoV2-minorvariants,,False,https://api.github.com/repos/GhedinSGS/HMH-SARS-CoV2-minorvariants,2022-02-09T18:43:48Z,2022-03-03T20:12:29Z,2022-08-12T18:18:20Z,,1409866,0,0,HTML,True,True,True,True,False,False,1,,False,False,0,,True,False,False,[],public,1,0,0,main,GhedinSGS,86840062,MDEyOk9yZ2FuaXphdGlvbjg2ODQwMDYy,Organization,public,False,False,False,False,False,True,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz
498407476,R_kgDOHbUYNA,paxlovid-study,GhedinSGS/paxlovid-study,False,https://github.com/GhedinSGS/paxlovid-study,Analysis files used in ----- et al. 2022,False,https://api.github.com/repos/GhedinSGS/paxlovid-study,2022-05-31T16:09:04Z,2022-06-07T14:39:58Z,2022-06-07T14:38:36Z,,17444,0,0,Jupyter Notebook,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,main,GhedinSGS,86840062,MDEyOk9yZ2FuaXphdGlvbjg2ODQwMDYy,Organization,public,False,False,False,False,False,True,,,,,
506372198,R_kgDOHi6gZg,Optimized-Quantification-of-Intrahost-Viral-Diversity,GhedinSGS/Optimized-Quantification-of-Intrahost-Viral-Diversity,False,https://github.com/GhedinSGS/Optimized-Quantification-of-Intrahost-Viral-Diversity,,False,https://api.github.com/repos/GhedinSGS/Optimized-Quantification-of-Intrahost-Viral-Diversity,2022-06-22T19:00:40Z,2022-10-24T19:02:28Z,2023-02-08T15:20:23Z,,90299,0,0,Jupyter Notebook,True,True,True,True,False,False,1,,False,False,0,,True,False,False,[],public,1,0,0,main,GhedinSGS,86840062,MDEyOk9yZ2FuaXphdGlvbjg2ODQwMDYy,Organization,public,False,False,False,False,False,True,,,,,
600112362,R_kgDOI8T86g,DiVRGE,GhedinSGS/DiVRGE,False,https://github.com/GhedinSGS/DiVRGE,,False,https://api.github.com/repos/GhedinSGS/DiVRGE,2023-02-10T16:01:08Z,2024-08-23T19:19:26Z,2024-08-23T19:19:22Z,,49,0,0,Python,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,main,GhedinSGS,86840062,MDEyOk9yZ2FuaXphdGlvbjg2ODQwMDYy,Organization,public,False,False,False,False,False,True,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz
615535638,R_kgDOJLBUFg,CRISPR_metagenome_analysis,GhedinSGS/CRISPR_metagenome_analysis,False,https://github.com/GhedinSGS/CRISPR_metagenome_analysis,Scripts and pipelines for the CRISPR metagenomics analysis are included. The description of the pipeline and scripts are in the pipeline and scripts folder. R and python scripts together with bioinformatics softwares are used the analysis.,False,https://api.github.com/repos/GhedinSGS/CRISPR_metagenome_analysis,2023-03-17T23:38:04Z,2023-03-17T23:59:24Z,2023-03-17T23:58:40Z,,36,0,0,R,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,main,GhedinSGS,86840062,MDEyOk9yZ2FuaXphdGlvbjg2ODQwMDYy,Organization,public,False,False,False,False,False,True,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz
618070790,R_kgDOJNcDBg,Flu_DI_study,GhedinSGS/Flu_DI_study,False,https://github.com/GhedinSGS/Flu_DI_study,,False,https://api.github.com/repos/GhedinSGS/Flu_DI_study,2023-03-23T17:33:03Z,2023-03-24T01:04:34Z,2023-03-25T00:51:22Z,,32,0,0,Python,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,main,GhedinSGS,86840062,MDEyOk9yZ2FuaXphdGlvbjg2ODQwMDYy,Organization,public,False,False,False,False,False,True,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz
618512116,R_kgDOJN2-9A,SARS-CoV-2-genomic-epidemiology-in-Haiti,GhedinSGS/SARS-CoV-2-genomic-epidemiology-in-Haiti,False,https://github.com/GhedinSGS/SARS-CoV-2-genomic-epidemiology-in-Haiti,,False,https://api.github.com/repos/GhedinSGS/SARS-CoV-2-genomic-epidemiology-in-Haiti,2023-03-24T16:18:42Z,2024-08-27T00:41:37Z,2024-08-27T00:41:33Z,,10712,0,0,R,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,main,GhedinSGS,86840062,MDEyOk9yZ2FuaXphdGlvbjg2ODQwMDYy,Organization,public,False,False,False,False,False,True,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz
626005450,R_kgDOJVAVyg,timo,GhedinSGS/timo,False,https://github.com/GhedinSGS/timo,,False,https://api.github.com/repos/GhedinSGS/timo,2023-04-10T15:39:20Z,2023-11-16T16:26:21Z,2023-11-16T16:26:17Z,,17,0,0,Python,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,main,GhedinSGS,86840062,MDEyOk9yZ2FuaXphdGlvbjg2ODQwMDYy,Organization,public,False,False,False,False,False,True,,,,,
629146670,R_kgDOJYAELg,SARS-CoV-2-Genomic-Epidemiology-in-the-Dominican-Republic,GhedinSGS/SARS-CoV-2-Genomic-Epidemiology-in-the-Dominican-Republic,False,https://github.com/GhedinSGS/SARS-CoV-2-Genomic-Epidemiology-in-the-Dominican-Republic,,False,https://api.github.com/repos/GhedinSGS/SARS-CoV-2-Genomic-Epidemiology-in-the-Dominican-Republic,2023-04-17T18:06:55Z,2024-12-19T15:05:27Z,2024-12-19T15:05:23Z,,68474,0,0,R,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,main,GhedinSGS,86840062,MDEyOk9yZ2FuaXphdGlvbjg2ODQwMDYy,Organization,public,False,False,False,False,False,True,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz
